@relation training-weka.filters.supervised.instance.SMOTE-C0-K5-P4900.0-S1-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.instance.SMOTE-C0-K5-P4900.0-S1-weka.filters.unsupervised.attribute.Remove-R1

@attribute FREC_DOM numeric
@attribute FREC_POS numeric
@attribute MI_CI numeric
@attribute Phenotype {damaging,neutral}

@data
0.3,0,98.49,neutral
31.88,1.68,107.57,neutral
8.93,18.37,35.39,neutral
20.78,19.71,82.83,neutral
21.58,4.24,53.46,neutral
1.39,0.02,71.97,neutral
22.67,0.93,72.42,neutral
8.18,0.72,59.48,neutral
11.8,1.24,136.47,neutral
15.52,0.7,122.62,neutral
20.78,22.31,71.87,neutral
10.69,41.76,56.92,neutral
5.41,0.68,105.67,neutral
11.8,9.35,48.59,neutral
8.79,4.21,38.89,neutral
0.12,0,90.13,neutral
12.122858,1.213839,69.28,damaging
1.928422,0.074341,89.01007,damaging
5.536292,1.039256,64.700678,damaging
3.303785,0.420453,72.545038,damaging
15.261375,2.257386,69.248167,damaging
13.402704,1.063413,77.15144,damaging
5.390446,0.897423,66.919591,damaging
7.643372,1.016119,80.536471,damaging
10.477337,0.713522,69.28,damaging
14.307434,1.189598,78.959477,damaging
14.939669,0.522845,85.00259,damaging
12.580201,1.030027,69.28,damaging
4.255485,0.892641,76.381259,damaging
12.297455,1.045799,69.28,damaging
7.511979,0.936476,59.337641,damaging
5.980481,0.372099,66.740473,damaging
7.548478,0.371376,88.630484,damaging
9.801242,0.460482,69.423145,damaging
14.43551,0.86602,82.486655,damaging
1.761833,1.046788,84.081273,damaging
14.142302,0.798753,69.28,damaging
8.996966,2.577691,68.800949,damaging
13.517934,2.037652,68.263364,damaging
12.501521,0.880796,83.601073,damaging
4.220123,0.036319,87.26166,damaging
8.478837,0.670411,87.244828,damaging
6.804033,0.913175,61.875116,damaging
13.10532,2.522925,64.93711,damaging
14.008393,3.223087,63.677433,damaging
11.111512,1.291743,66.321384,damaging
7.856795,1.184258,86.450042,damaging
15.628195,2.574186,65.055279,damaging
5.815549,0.314867,64.694851,damaging
10.237634,2.947864,68.245943,damaging
8.612484,0.128181,65.652309,damaging
8.57591,0.844805,83.175138,damaging
8.342959,0.559738,70.85074,damaging
12.563611,2.321931,68.419533,damaging
6.882567,0.064472,77.063035,damaging
13.634399,0.060426,85.563193,damaging
14.91715,0.830288,69.28,damaging
12.881914,1.803939,63.242955,damaging
9.069026,0.366374,78.578793,damaging
4.504368,0.447583,75.599138,damaging
11.530865,0.878123,69.28,damaging
15.801299,0.737369,69.28,damaging
12.194309,1.139673,69.28,damaging
8.579012,0.360791,75.066121,damaging
8.09626,0.982342,77.501651,damaging
13.046264,0.009391,90.369637,damaging
8.963501,0.824392,71.154459,damaging
13.342567,0.015013,91.670998,damaging
12.629689,0.007724,92.844046,damaging
15.88774,0.210789,76.638024,damaging
13.682519,0.004964,97.588659,damaging
14.933363,0.017721,86.332086,damaging
1.936608,0.012192,89.534354,damaging
10.067055,0.141505,72.238481,damaging
14.446503,0.010428,98.287282,damaging
14.923823,0.0049,94.280395,damaging
13.067198,0.008896,87.903809,damaging
15.496318,0.402908,73.912516,damaging
11.155883,0.036892,86.469838,damaging
10.393705,0.026502,98.068339,damaging
14.113472,1.0015,74.819339,damaging
14.286843,0.002217,93.028516,damaging
7.224953,0.037742,90.880366,damaging
9.177919,0.028406,96.954844,damaging
12.60456,0.001858,97.917248,damaging
15.120182,0.08452,71.024486,damaging
9.84678,0.022602,90.286493,damaging
13.923746,0.032356,92.924837,damaging
16.018086,0.140342,79.967355,damaging
9.563202,0.521251,76.971962,damaging
14.245503,0.014174,89.785832,damaging
14.92361,0.007513,89.567947,damaging
14.442275,0.014703,92.596877,damaging
12.867283,0.006631,94.374995,damaging
14.927259,0.019326,89.193809,damaging
12.747209,0.016004,87.87324,damaging
14.761659,0.011451,96.807106,damaging
9.482062,0.010346,88.623252,damaging
9.207396,0.004311,88.173989,damaging
16.471491,0.463008,71.725387,damaging
5.259741,0.018324,87.951148,damaging
13.042932,0.009107,95.437662,damaging
16.535118,0.236668,72.84039,damaging
9.745773,0.000661,87.044962,damaging
16.824652,0.515461,81.464821,damaging
7.794281,0.034413,92.681959,damaging
13.037653,0.012708,87.38585,damaging
11.219604,0.310276,77.906623,damaging
16.96119,0.330257,70.353764,damaging
7.214572,0.0247,90.396446,damaging
7.319196,0.03117,92.50901,damaging
10.173772,0.25679,75.940712,damaging
16.235415,0.090862,83.533793,damaging
4.052037,0.00937,86.282519,damaging
1.555871,0.047981,119.58,damaging
1.095706,0.009534,127.228886,damaging
1.738616,0,124.047153,damaging
0.850139,0,113.818547,damaging
1.128831,0.010564,121.241738,damaging
0.466554,0,118.34299,damaging
0.944528,0.013709,121.987645,damaging
2.94991,0,121.786877,damaging
3.967262,0.18041,119.76618,damaging
0.800056,0.000115,127.743943,damaging
0.542241,0,123.17791,damaging
3.0221,0,122.538458,damaging
0.976512,0,114.616543,damaging
1.434835,0,114.397343,damaging
3.544208,0,120.480821,damaging
2.250007,0.79719,119.666818,damaging
2.698685,0.678174,120.184562,damaging
1.179369,0.01814,128.476053,damaging
0.745596,0,118.680213,damaging
2.957811,0.467832,120.168589,damaging
0.388224,0,120.329627,damaging
1.622839,0,120.439663,damaging
1.248105,0,115.583004,damaging
1.511041,0,118.738244,damaging
1.448052,0.011608,126.335663,damaging
3.771292,0.04999,119.758232,damaging
0.879804,0,124.358221,damaging
0.346909,0.020955,119.58,damaging
1.459452,0.060407,119.58,damaging
1.466983,0.301134,120.149995,damaging
2.2393,0,121.72571,damaging
3.442214,0,123.461671,damaging
1.237372,0.029892,119.58,damaging
4.637675,0.121378,119.890441,damaging
4.40186,0.321239,119.797231,damaging
0.451524,0.016171,120.118102,damaging
0.946594,0,114.231474,damaging
2.72733,0,122.695749,damaging
0.967007,0.005728,124.614041,damaging
2.63694,0,119.583713,damaging
1.011883,0,119.969434,damaging
1.139152,0.009906,119.58,damaging
1.58005,0.456822,119.77768,damaging
0.609725,0,119.327387,damaging
4.076608,0.080859,119.735782,damaging
8.510434,0.276204,119.755508,damaging
1.499557,0.009884,121.449255,damaging
0.695113,0,117.841875,damaging
5.882551,0.344535,120.07148,damaging
23.443066,6.255074,65.862212,damaging
21.395008,7.500996,71.347985,damaging
16.450904,11.149271,78.930401,damaging
21.884232,5.497047,66.841813,damaging
22.63125,5.470688,63.350278,damaging
14.504773,11.224252,84.445468,damaging
16.879993,2.587152,74.678322,damaging
17.151179,3.714028,83.439153,damaging
23.65,3.416897,90.969724,damaging
29.354671,5.972845,96.109423,damaging
16.301256,2.397373,73.259384,damaging
22.630748,13.394824,64.701422,damaging
8.447842,16.096739,95.058396,damaging
20.125679,5.684795,68.789753,damaging
8.91717,10.134142,74.332626,damaging
23.65,13.952554,79.567766,damaging
23.65,10.040335,98.016541,damaging
11.858275,5.265027,89.558183,damaging
30.347252,4.058724,79.639875,damaging
10.701407,9.557395,87.119128,damaging
30.805717,4.909095,93.397776,damaging
18.35285,12.68662,66.148138,damaging
23.65,9.677149,75.394793,damaging
23.65,5.000941,81.218574,damaging
23.52741,7.441008,65.005475,damaging
19.2629,9.671181,85.480931,damaging
23.524924,5.322998,75.818041,damaging
13.526576,13.148095,93.01582,damaging
23.65,9.943178,99.453283,damaging
17.509263,1.193993,81.175589,damaging
20.650567,4.923375,67.365302,damaging
23.65,14.481033,75.625732,damaging
23.65,12.507045,96.816729,damaging
23.65,0.416996,77.02688,damaging
30.902415,7.925214,84.009736,damaging
17.147761,8.411783,64.53555,damaging
23.65,13.580706,74.829087,damaging
23.65,5.987,72.483977,damaging
31.150577,12.259704,81.950559,damaging
21.16722,5.381562,78.733263,damaging
21.865875,9.336827,95.643859,damaging
26.532644,1.282381,97.271417,damaging
17.119187,9.006893,80.12249,damaging
23.65,15.359086,81.389798,damaging
8.10266,12.24646,82.957266,damaging
23.65,15.558842,80.316539,damaging
23.65,1.478521,79.571711,damaging
8.501491,12.442727,88.345497,damaging
22.078688,6.193308,66.188005,damaging
6.56127,0.047014,99.500641,damaging
4.94654,0.052005,99.470007,damaging
6.191123,0.209963,99.352548,damaging
4.592193,0.110314,99.362567,damaging
7.162426,0.181354,99.354836,damaging
6.843673,0.211189,100.342364,damaging
1.707072,0.049601,99.516507,damaging
6.328312,0.057246,99.584708,damaging
6.905722,0.179898,99.360268,damaging
6.39104,0.105968,99.429978,damaging
4.2335,0.098653,99.421157,damaging
0.725803,0.198723,99.484514,damaging
6.58435,0.104401,99.667788,damaging
6.805339,0.170401,99.713794,damaging
5.956379,0.139573,99.668139,damaging
6.863968,0.060473,100.396526,damaging
5.856067,0.087458,99.748153,damaging
6.804045,0.009085,102.936827,damaging
6.965045,0.115933,99.353915,damaging
6.291389,0.089076,99.502873,damaging
7.097823,0.052845,99.354458,damaging
7.068333,0.20552,99.359853,damaging
5.961585,0.209678,99.693583,damaging
6.865972,0.050944,99.632765,damaging
1.169926,0.181647,99.4791,damaging
6.911872,0.012148,99.377123,damaging
6.415299,0.204949,99.571099,damaging
4.004648,0.091953,99.377166,damaging
6.549671,0.108734,99.663577,damaging
0.64,0.054866,99.419507,damaging
2.490521,0.106705,99.489364,damaging
4.556753,0.064216,99.368969,damaging
6.797115,0.124532,100.895881,damaging
6.256559,0.043121,99.350318,damaging
1.41165,0.040712,99.452821,damaging
5.805235,0.134262,99.581197,damaging
4.885764,0.065471,99.356861,damaging
6.777561,0.164081,99.47924,damaging
4.305824,0.145559,99.369803,damaging
3.726518,0.063906,99.385361,damaging
6.401209,0.194708,99.389204,damaging
4.521633,0.165252,99.506787,damaging
6.838562,0.062267,100.841359,damaging
6.681316,0.070864,99.35944,damaging
7.187261,0.086007,99.358903,damaging
6.312969,0.039971,99.461275,damaging
4.857331,0.119801,99.374803,damaging
6.497755,0.119657,99.357114,damaging
6.843031,0.099143,100.19464,damaging
4.584556,0.23366,125.091606,damaging
0.733619,0.010753,121.527813,damaging
1.59,0.056708,120.45906,damaging
1.870841,0.039663,129.800561,damaging
1.59,0.055155,125.947047,damaging
1.836014,0.02328,130.40584,damaging
1.640696,0.038921,129.845149,damaging
4.180382,0.91276,122.885867,damaging
1.797067,0.03584,130.170118,damaging
1.59,0.027309,121.758844,damaging
4.994052,0.16005,125.359318,damaging
2.573462,0.010005,126.72911,damaging
1.650141,0.03129,130.473302,damaging
1.748357,0.011673,128.366711,damaging
1.967663,0.03656,129.344688,damaging
0.548777,0.016869,127.243527,damaging
1.83391,0.013501,126.937348,damaging
8.783798,0.851744,127.597961,damaging
1.167275,0.005593,126.776027,damaging
0.463863,0.006131,127.516718,damaging
1.567044,0.006481,125.495681,damaging
1.59,0.042929,119.7855,damaging
1.772162,0.031086,129.360878,damaging
6.63105,0.181266,128.311942,damaging
1.332978,0.016871,122.456649,damaging
3.619106,0.014575,128.507938,damaging
0.710569,0.016584,121.407915,damaging
2.78982,0.35278,121.299456,damaging
0.754722,0.003511,124.949444,damaging
0.810628,0.017297,127.563928,damaging
0.489173,0.010838,127.67313,damaging
1.59,0.044246,128.182721,damaging
3.52433,0.01457,128.461272,damaging
1.59,0.060176,125.243725,damaging
1.59,0.022564,127.383895,damaging
6.214186,0.361584,127.965272,damaging
1.59,0.053151,121.625,damaging
1.631715,0.022002,129.80515,damaging
2.410329,0.009121,127.323412,damaging
1.943961,0.011238,127.275448,damaging
2.726786,0.001109,125.761322,damaging
1.900155,0.03049,131.2306,damaging
8.253319,0.88381,128.018642,damaging
1.59,0.054275,120.504387,damaging
1.59,0.047897,121.390773,damaging
3.185969,0.012075,128.065446,damaging
0.681268,0.00359,127.704644,damaging
2.64524,0.005824,127.299015,damaging
1.59,0.031608,126.447994,damaging
11.21889,0.537213,99.140727,damaging
7.756594,0.434046,99.417006,damaging
26.06382,0.698659,99.009594,damaging
31.595288,0.427641,98.962358,damaging
29.04331,0.482551,99.219651,damaging
19.831098,1.067698,88.569166,damaging
15.916461,1.166237,99.340711,damaging
30.235842,0.73381,90.111739,damaging
16.047775,0.494944,99.037768,damaging
31.803726,0.616477,99.287524,damaging
15.380436,0.492405,87.722613,damaging
29.581325,1.333776,100.885463,damaging
25.464232,0.856694,105.973097,damaging
15.726426,1.324874,99.023994,damaging
31.642204,0.327007,99.300658,damaging
20.640233,0.366505,87.401816,damaging
31.254763,0.641518,99.013244,damaging
25.413147,1.155572,98.953699,damaging
16.306563,1.237986,99.039702,damaging
19.342371,0.633482,105.675902,damaging
21.682312,1.050081,99.189346,damaging
28.049954,0.178635,88.78118,damaging
28.93772,1.399114,106.022746,damaging
31.758699,0.371926,99.021973,damaging
25.092544,1.341655,111.82765,damaging
22.510558,0.656329,98.934397,damaging
27.576121,0.570616,110.164474,damaging
23.148731,0.163707,99.690217,damaging
25.220116,0.779898,89.604518,damaging
15.889857,1.230695,102.165764,damaging
30.736912,1.284839,92.183306,damaging
27.765209,1.372065,99.190366,damaging
13.526172,1.197587,99.490573,damaging
30.208587,0.473406,99.081192,damaging
24.308705,0.760257,111.657854,damaging
31.338755,1.228922,99.334577,damaging
31.777647,1.321105,99.074768,damaging
20.373706,1.202013,99.148589,damaging
15.065083,0.938494,92.791329,damaging
29.309291,0.808628,106.905433,damaging
26.863242,1.150057,98.981996,damaging
31.514234,1.352204,99.063654,damaging
21.547868,0.069255,99.174599,damaging
30.598315,0.567368,99.166066,damaging
31.644387,0.529848,99.137562,damaging
23.406231,0.710094,107.85407,damaging
26.038766,0.592947,87.090319,damaging
30.989016,0.071708,99.710051,damaging
18.396696,0.529301,103.131884,damaging
14.687105,0.003633,70.036443,damaging
9.131829,1.854246,57.057255,damaging
7.106337,1.203163,65.75963,damaging
4.780375,0,88.482861,damaging
2.639004,0,83.083136,damaging
6.231155,0.684646,64.485557,damaging
4.536559,0,63.467581,damaging
3.255332,0,78.278847,damaging
8.295068,0.207716,63.555023,damaging
2.774621,0,62.61864,damaging
6.65592,0.032736,63.345926,damaging
3.535019,0,85.785271,damaging
3.253839,0,67.740945,damaging
2.990689,0,69.32939,damaging
12.711983,0.98909,62.04442,damaging
5.067721,0,68.580136,damaging
13.098542,0.212335,60.100628,damaging
14.842932,0.711306,62.551821,damaging
14.849837,0.398747,58.971892,damaging
10.067619,0.307133,58.789174,damaging
12.914898,0.007886,73.916987,damaging
6.616479,0.554029,62.438748,damaging
7.551811,1.285973,58.767481,damaging
14.086965,0.420498,67.118714,damaging
15.786603,0.285788,62.652116,damaging
5.952093,0.679914,63.174139,damaging
4.744161,0,86.039344,damaging
7.849348,0.445032,58.448289,damaging
7.31424,0.001351,64.442221,damaging
14.449431,0.025045,68.450873,damaging
8.252142,0.001871,63.553778,damaging
12.143194,1.010847,62.32598,damaging
5.870181,3.126365,57.363749,damaging
3.260222,0,72.179766,damaging
2.765822,0,58.837271,damaging
8.026975,1.068487,62.216515,damaging
12.905712,3.455948,59.982109,damaging
12.69794,1.325161,61.50455,damaging
14.155821,0.001639,77.613123,damaging
8.198075,0.018267,61.27456,damaging
2.109141,0,86.603502,damaging
7.83051,1.123325,58.802743,damaging
5.833146,0.091328,59.216349,damaging
13.617223,0.539338,68.488685,damaging
10.901688,0.01531,67.269156,damaging
2.919742,0,78.857828,damaging
7.79132,0.012852,62.602502,damaging
14.7691,0.160365,58.999708,damaging
6.643632,0.250263,59.363533,damaging
7.219181,0,99.29305,damaging
2.394328,0.031986,99.810243,damaging
2.615067,0.001573,102.751041,damaging
9.86766,0,99.719803,damaging
3.452565,0.01376,99.768034,damaging
0.950804,0.015168,99.733933,damaging
2.585401,0,102.273165,damaging
2.411923,0,103.116507,damaging
5.226549,0,99.383179,damaging
8.06842,0,99.735492,damaging
11.410409,0,99.829931,damaging
8.049461,0,99.51481,damaging
6.123889,0,100.597823,damaging
4.673212,0.007864,102.912696,damaging
2.707232,0.013096,101.277981,damaging
6.392116,0.033257,99.908448,damaging
4.040808,0.006152,99.914349,damaging
4.882082,0.001434,99.937838,damaging
3.39302,0,99.833192,damaging
2.002639,0.011265,100.891752,damaging
5.249497,0.010371,103.408678,damaging
0.892872,0.03203,99.636544,damaging
0.629892,0.001287,99.733036,damaging
4.672207,0,102.439981,damaging
3.382132,0.021092,99.744054,damaging
3.382145,0,101.308235,damaging
10.039448,0,99.914004,damaging
6.762287,0,99.645155,damaging
8.825805,0,99.893485,damaging
1.136441,0.016703,99.824095,damaging
5.973624,0.0188,99.796806,damaging
0.820231,0.028415,99.578283,damaging
3.677416,0.016718,100.908698,damaging
5.939997,0.035953,99.838684,damaging
4.126701,0,100.979376,damaging
3.921064,0.018635,103.382563,damaging
1.090697,0.024728,99.598044,damaging
3.687668,0.001596,101.407518,damaging
1.704385,0.008243,99.843404,damaging
0.448763,0.009062,99.827892,damaging
1.284062,0.030245,99.887259,damaging
0.538451,0.029593,99.603976,damaging
1.525077,0.025998,99.800742,damaging
1.563828,0.023867,99.529245,damaging
4.952286,0,99.49065,damaging
5.027969,0,100.869091,damaging
2.916712,0.001173,101.741798,damaging
0.444747,0.004613,99.689649,damaging
1.205849,0.029783,99.948726,damaging
5.837334,0.135719,99.369609,damaging
1.198477,0.038883,99.365332,damaging
4.740752,0.112824,99.374696,damaging
4.02572,0.000121,99.35,damaging
20.353559,0.026146,99.523449,damaging
18.003081,0.034192,99.558647,damaging
6.309027,0.147058,99.350372,damaging
7.214053,0.011517,99.35,damaging
4.949107,0.184932,99.35636,damaging
23.497441,0.021253,99.671955,damaging
5.213215,0.040861,99.355974,damaging
5.880284,0.212283,99.351348,damaging
4.123113,0.031681,99.351945,damaging
6.484435,0.034553,99.35,damaging
6.127267,0.088889,99.373749,damaging
5.455452,0.047261,99.352839,damaging
1.168678,0.039411,99.474016,damaging
4.702293,0.055971,99.373726,damaging
6.818094,0.039222,99.362073,damaging
5.176377,0.179611,99.369639,damaging
4.166054,0.042381,99.366331,damaging
0.994641,0.039771,99.354332,damaging
6.362166,0.074424,99.36855,damaging
5.316338,0.161092,99.362347,damaging
5.375078,0.027815,99.531725,damaging
6.109526,0.021029,99.35,damaging
5.348105,0.185155,99.361047,damaging
1.311272,0.039647,99.37923,damaging
4.244931,0.019399,99.525141,damaging
4.29651,0.032772,99.35,damaging
3.781784,0.0396,99.517289,damaging
1.658722,0.039098,99.515145,damaging
18.05579,0.021262,99.550741,damaging
4.549153,0.105006,99.374654,damaging
6.624255,0.019719,99.35,damaging
4.154781,0.035618,99.540125,damaging
4.498434,0.06277,99.356174,damaging
6.411341,0.177597,99.357909,damaging
7.20739,0.025253,99.444159,damaging
5.018117,0.013475,99.35,damaging
7.704751,0.030137,99.564208,damaging
4.688865,0.035746,99.535261,damaging
7.161111,0.016727,99.35,damaging
6.036736,0.031077,99.684441,damaging
4.718594,0.033988,99.35,damaging
5.457502,0.019655,99.35,damaging
6.220322,0.022338,99.35,damaging
4.328069,0.032992,99.591502,damaging
14.826537,0.022313,99.627362,damaging
1.597083,0.018674,101.001831,damaging
10.194042,0.009807,102.876539,damaging
2.144268,0.015226,104.949722,damaging
6.042197,0.024109,101.719084,damaging
4.219325,0.004738,104.2758,damaging
5.415855,0.006161,103.936303,damaging
6.370024,0.002992,101.631167,damaging
5.708851,0.023578,101.716509,damaging
6.016197,0.002826,103.841695,damaging
7.953314,0.01907,99.60074,damaging
2.19338,0.015691,102.007618,damaging
3.520331,0.011543,100.525054,damaging
2.057817,0.005071,103.657091,damaging
2.849579,0.004055,103.020221,damaging
4.199913,0.018763,100.438684,damaging
2.605929,0.003215,101.782776,damaging
5.493694,0.036574,103.204881,damaging
5.341669,0.010258,103.920848,damaging
8.475897,0.002529,101.421757,damaging
3.136711,0.010401,109.374356,damaging
6.129635,0.026876,102.971422,damaging
6.633059,0.007237,103.922433,damaging
2.907302,0.002727,106.440882,damaging
5.56942,0.001983,103.921524,damaging
6.222998,0.021233,103.61708,damaging
3.48427,0.006696,100.787437,damaging
4.846797,0.017515,104.01025,damaging
2.462489,0.003002,103.465325,damaging
5.835807,0.012683,103.848837,damaging
12.023628,0.011215,100.034971,damaging
11.098888,0.017372,100.795686,damaging
6.447989,0.014543,103.932819,damaging
5.795921,0.007497,103.925621,damaging
5.783865,0.020542,100.409712,damaging
5.949904,0.013944,103.879447,damaging
6.837247,0.002703,101.068227,damaging
5.611837,0.005757,103.831108,damaging
4.967905,0.017171,108.001165,damaging
6.201665,0.033298,102.278086,damaging
4.382077,0.004062,106.402619,damaging
6.207978,0.001437,103.943244,damaging
1.85595,0.008857,109.007535,damaging
6.522864,0.031855,100.231773,damaging
3.331519,0.011906,101.487537,damaging
8.738445,0.005135,100.082226,damaging
12.395738,0.006049,102.820251,damaging
3.451969,0.011959,104.233796,damaging
6.110446,0.001254,103.856834,damaging
3.717342,0.000883,103.409815,damaging
7.197723,0.03007,99.353597,damaging
7.194702,0.016141,99.35,damaging
6.859414,0.01443,99.366827,damaging
6.453716,0.006266,99.509098,damaging
6.913591,0.040499,99.379415,damaging
5.515628,0.027952,99.35,damaging
5.197088,0.007363,99.47051,damaging
21.961453,0.017732,99.613053,damaging
5.945732,0.036802,99.35,damaging
6.408183,0.001993,99.356188,damaging
9.403681,0.001324,99.35059,damaging
6.449496,0.034922,99.35,damaging
7.066046,0.063919,99.352045,damaging
5.819161,0.018401,99.634768,damaging
16.476442,0.011637,99.554843,damaging
5.2676,0.016062,99.35,damaging
5.736197,0.007091,99.723742,damaging
6.194761,0.006972,99.752967,damaging
6.312167,0.010764,99.35,damaging
7.145737,0.014123,99.35,damaging
19.510362,0.008471,99.486378,damaging
11.310495,0.011913,99.735859,damaging
6.415639,0.01293,99.363469,damaging
5.554976,0.032095,99.35,damaging
7.196873,0.011625,99.370435,damaging
7.136115,0.013288,99.526068,damaging
6.016526,0.007766,99.515841,damaging
6.704827,0.012021,99.410201,damaging
16.585911,0.005329,99.370841,damaging
5.862431,0.024185,99.35,damaging
6.554858,0.010487,99.386547,damaging
7.17008,0.028547,99.374202,damaging
1.154455,0.007424,99.441613,damaging
5.825947,0.00279,99.506015,damaging
6.786134,0.019937,99.35,damaging
6.618152,0.002997,99.35,damaging
1.256617,0.030939,99.353398,damaging
6.338116,0.035896,99.511313,damaging
4.583203,0.030488,99.35,damaging
4.920146,0.014178,99.364572,damaging
6.85273,0.006651,99.704523,damaging
6.99394,0.010929,99.737781,damaging
6.037647,0.002467,99.448463,damaging
6.91859,0.142786,99.372273,damaging
21.913035,0.001469,99.631613,damaging
0.702214,0.000563,99.454403,damaging
3.204657,0.015095,99.508867,damaging
6.758302,0.017412,99.624733,damaging
6.577389,0.010941,99.679049,damaging
7.919186,0.267693,123.345733,damaging
3.585161,0.027077,130.069207,damaging
2.721493,0.047323,120.094067,damaging
3.455838,0.016974,124.597006,damaging
2.918294,0.048942,121.933437,damaging
2.134059,0.007283,122.861851,damaging
3.401079,0.056525,123.783643,damaging
7.069484,0.597052,124.333987,damaging
3.466754,0.055891,120.525189,damaging
1.936193,0.036239,121.337271,damaging
2.247944,0.025961,124.826617,damaging
3.218001,0.005254,126.55206,damaging
2.342405,0.01694,129.868609,damaging
2.807934,0.015837,126.901314,damaging
2.063338,0.027669,119.6856,damaging
3.197,0.055677,121.195556,damaging
3.564954,0,123.525017,damaging
3.099399,0.023695,126.114016,damaging
2.713633,0.031821,128.448132,damaging
2.719175,0.01034,124.599535,damaging
2.100312,0.014151,127.594626,damaging
3.399908,0.005758,127.750998,damaging
4.918787,0.0042,122.393213,damaging
2.126696,0,122.461499,damaging
2.562033,0.02039,130.061715,damaging
2.517199,0.013097,128.452201,damaging
3.557125,0,122.174933,damaging
2.555192,0.016847,126.880481,damaging
3.10255,0,120.647432,damaging
3.242962,0.00882,124.075227,damaging
4.40992,0.644455,123.828482,damaging
2.534029,0.057196,119.909474,damaging
2.819844,0.01829,126.41621,damaging
1.839236,0,122.718419,damaging
7.313853,0.4508,122.370612,damaging
2.865045,0.02691,122.09856,damaging
1.664882,0,122.726347,damaging
0.30237,0,120.065111,damaging
1.807939,0.013915,126.731649,damaging
1.953501,0.00488,125.163016,damaging
0.536987,0,122.756886,damaging
3.044893,0,121.371964,damaging
2.21838,0,119.659755,damaging
6.141244,0.265904,122.097949,damaging
6.323662,0.510863,123.50886,damaging
2.240659,0.007031,127.704047,damaging
1.135775,0,120.541467,damaging
2.89983,0,122.209315,damaging
3.766401,0.016949,127.606647,damaging
33.293971,6.026213,116.504573,damaging
36.145751,5.611947,113.424626,damaging
36.276658,3.637453,107.589492,damaging
38.313854,4.988174,112.012927,damaging
28.375311,0.67192,117.293074,damaging
33.040644,0.21305,115.083354,damaging
14.852217,3.818209,113.277619,damaging
31.589576,5.099816,120.737222,damaging
29.984045,1.741552,120.484693,damaging
22.561974,1.898848,119.769785,damaging
19.928656,4.146177,119.993153,damaging
37.052757,6.59874,112.53833,damaging
35.645916,4.9162,100.980718,damaging
33.716592,5.287358,120.983061,damaging
23.050521,5.69854,120.288704,damaging
32.682246,4.612479,105.577992,damaging
17.636666,6.59559,113.655412,damaging
36.75514,0.399668,105.028403,damaging
16.826168,5.958546,113.491696,damaging
32.440268,2.572168,100.776465,damaging
17.106154,0.745861,117.487578,damaging
37.833476,0.458204,117.385584,damaging
33.179051,6.736028,118.914348,damaging
37.535057,4.009912,110.398296,damaging
26.248645,3.538004,116.055437,damaging
31.494437,1.121287,119.256352,damaging
22.792073,6.238926,119.086423,damaging
34.502071,5.931183,112.24075,damaging
33.91527,5.144651,120.409584,damaging
31.883145,4.598044,109.431305,damaging
33.082668,3.040241,104.34213,damaging
23.452062,4.425184,119.668008,damaging
20.293166,5.947509,120.826042,damaging
31.97711,4.118223,110.841976,damaging
38.581284,2.414093,120.616971,damaging
30.648595,3.785405,120.822529,damaging
38.259235,0.887555,113.104087,damaging
34.683573,3.971829,120.365548,damaging
36.292009,2.130786,100.881444,damaging
10.240302,4.662154,120.724344,damaging
34.810042,0.6104,111.685314,damaging
37.765998,6.438313,120.84015,damaging
35.742572,3.718145,116.791729,damaging
28.171794,6.764951,117.129774,damaging
35.303973,0.712723,108.80853,damaging
38.189439,5.67841,115.927918,damaging
32.725223,0.257849,118.391508,damaging
37.05757,6.7578,114.554264,damaging
36.103198,5.652472,115.885202,damaging
7.827503,0,103.8716,damaging
6.421568,0.017349,103.82689,damaging
4.124116,0,103.550226,damaging
7.457814,0,103.683494,damaging
5.457727,0.012263,103.930924,damaging
5.100508,0,105.725364,damaging
6.682793,0.017342,103.900579,damaging
11.097937,0,103.343143,damaging
3.841522,0,102.094942,damaging
4.199382,0.036884,102.33239,damaging
1.529268,0.028591,102.059776,damaging
5.320555,0,108.658693,damaging
6.283601,0,106.885084,damaging
1.620493,0.004247,101.540515,damaging
10.491198,0,101.801774,damaging
4.736165,0,106.456292,damaging
0.391467,0.032049,100.259774,damaging
0.78128,0.027641,101.661139,damaging
2.554367,0,100.598062,damaging
6.721257,0,103.989404,damaging
7.261145,0,102.467477,damaging
6.277126,0,102.283723,damaging
5.789538,0.008503,103.870318,damaging
5.557952,0.003158,103.857806,damaging
6.141527,0,106.370978,damaging
0.692037,0.014547,101.942107,damaging
5.780828,0,100.89492,damaging
3.504736,0,100.783384,damaging
6.678371,0.026911,100.359153,damaging
6.030687,0.000572,103.917767,damaging
6.739572,0.018348,103.866355,damaging
5.822866,0.019302,103.87292,damaging
8.217259,0,100.271756,damaging
5.403861,0.013315,103.598434,damaging
4.898819,0,108.050183,damaging
3.776151,0,101.273758,damaging
4.559277,0,103.904776,damaging
1.754512,0,109.919432,damaging
8.986047,0,103.763649,damaging
3.395896,0,104.235999,damaging
6.538271,0.010267,103.919569,damaging
3.778955,0,109.830178,damaging
